id,label,hemisphere,structure,x,y,z
35,parstriangularis_8_rh,R,cortex,32.51029748283753,29.881006864988564,2.0137299771167108
36,parstriangularis_5_rh,R,cortex,41.83258928571428,32.03125,-4.917410714285708
37,parstriangularis_3_rh,R,cortex,39.650000000000006,24.673333333333346,5.661666666666662
38,parstriangularis_4_rh,R,cortex,53.97275985663083,27.4810035842294,7.232258064516131
39,parstriangularis_1_rh,R,cortex,50.58817373103088,31.828362114076413,-2.3181580324437476
40,parstriangularis_2_rh,R,cortex,48.39381153305203,39.309423347398024,-7.9268635724331915
41,parstriangularis_7_rh,R,cortex,43.021768707483005,40.36598639455784,3.0530612244897952
42,parstriangularis_6_rh,R,cortex,50.98047276464541,31.307297019527226,13.33710174717369
43,parsopercularis_8_rh,R,cortex,47.7235494880546,23.877133105802045,19.648464163822524
44,parsopercularis_4_rh,R,cortex,54.79888268156424,18.47765363128491,20.57960893854748
45,parsopercularis_5_rh,R,cortex,41.973621103117495,16.426858513189444,6.685851318944842
46,parsopercularis_9_rh,R,cortex,35.51975683890578,15.9756838905775,11.18844984802432
47,parsopercularis_3_rh,R,cortex,48.48487903225808,12.453629032258078,-0.010080645161295365
48,parsopercularis_1_rh,R,cortex,54.91504286827748,14.555728760717074,9.186282151208104
49,parsopercularis_7_rh,R,cortex,48.40665873959571,11.447086801426877,19.82520808561236
50,parsopercularis_6_rh,R,cortex,40.30364372469634,17.746963562753024,22.912955465587046
51,parsopercularis_2_rh,R,cortex,39.95661157024793,7.797520661157023,23.318181818181813
52,rostralmiddlefrontal_19_rh,R,cortex,43.31322033898306,22.047457627118632,33.56949152542373
53,rostralmiddlefrontal_21_rh,R,cortex,40.36097560975611,31.339024390243907,18.659756097560972
54,rostralmiddlefrontal_16_rh,R,cortex,49.56598062953995,28.907384987893465,26.7318401937046
55,rostralmiddlefrontal_22_rh,R,cortex,41.73416407061268,34.69158878504672,30.856697819314647
56,rostralmiddlefrontal_24_rh,R,cortex,32.48283649503162,34.64814814814815,41.33694670280036
57,rostralmiddlefrontal_10_rh,R,cortex,27.700000000000003,37.81066666666666,32.593333333333334
58,rostralmiddlefrontal_20_rh,R,cortex,32.88969258589512,36.42133815551537,26.379746835443044
59,rostralmiddlefrontal_15_rh,R,cortex,42.665770609319,43.447132616487465,19.9910394265233
60,rostralmiddlefrontal_18_rh,R,cortex,37.99093655589124,35.48338368580062,11.471299093655588
61,rostralmiddlefrontal_7_rh,R,cortex,39.93863636363636,45.305681818181824,9.993181818181824
62,rostralmiddlefrontal_25_rh,R,cortex,35.35666867833433,50.753771876885935,22.211225105612556
63,rostralmiddlefrontal_23_rh,R,cortex,26.30891719745223,42.16082802547771,21.35191082802548
64,rostralmiddlefrontal_4_rh,R,cortex,25.94860813704497,49.03854389721627,32.85224839400428
65,rostralmiddlefrontal_27_rh,R,cortex,22.21973550356053,55.75788402848423,25.8677517802645
66,rostralmiddlefrontal_14_rh,R,cortex,25.52408759124087,50.664233576642346,14.786861313868613
67,rostralmiddlefrontal_17_rh,R,cortex,38.30177514792899,56.02282333051565,7.727810650887577
68,rostralmiddlefrontal_9_rh,R,cortex,41.36262513904339,50.01334816462736,-0.15684093437153024
69,rostralmiddlefrontal_12_rh,R,cortex,34.152912621359235,58.07524271844659,-1.7378640776698973
70,rostralmiddlefrontal_2_rh,R,cortex,27.079584775086502,51.50519031141869,5.486159169550177
71,rostralmiddlefrontal_13_rh,R,cortex,22.692307692307693,61.21131741821398,17.513704686118473
72,rostralmiddlefrontal_11_rh,R,cortex,24.16935483870968,63.890681003584234,7.516129032258064
73,rostralmiddlefrontal_3_rh,R,cortex,24.60348583877996,54.34858387799565,-5.3986928104575185
74,rostralmiddlefrontal_5_rh,R,cortex,32.98961578400829,60.96261682242991,-9.867082035306332
75,rostralmiddlefrontal_8_rh,R,cortex,24.55006180469715,59.169344870210125,-15.369592088998765
76,rostralmiddlefrontal_26_rh,R,cortex,16.457564575645762,61.60516605166052,-17.42250922509225
77,rostralmiddlefrontal_1_rh,R,cortex,16.632267441860463,64.94186046511629,-7.018895348837205
78,rostralmiddlefrontal_6_rh,R,cortex,23.170623145400597,62.2032640949555,-2.2270029673590557
79,superiorfrontal_40_rh,R,cortex,7.699835526315795,65.51809210526315,1.2565789473684248
80,superiorfrontal_4_rh,R,cortex,10.150395778364114,55.86543535620052,4.092348284960423
81,superiorfrontal_3_rh,R,cortex,8.189333333333337,49.386666666666656,4.605333333333334
82,superiorfrontal_14_rh,R,cortex,12.61953727506426,43.061696658097674,14.192802056555266
83,superiorfrontal_7_rh,R,cortex,5.803846153846152,51.7528846153846,16.274038461538467
84,superiorfrontal_23_rh,R,cortex,9.129257641921399,65.54410480349344,10.550218340611352
85,superiorfrontal_10_rh,R,cortex,7.998822143698476,64.34275618374559,18.32744405182568
86,superiorfrontal_39_rh,R,cortex,7.608747044917251,60.83451536643025,26.048463356973997
87,superiorfrontal_19_rh,R,cortex,14.636956521739137,57.50217391304349,22.51304347826087
88,superiorfrontal_29_rh,R,cortex,4.519807923169267,54.381752701080444,30.19207683073229
89,superiorfrontal_1_rh,R,cortex,5.649635036496349,44.21480709071949,25.53910323253389
90,superiorfrontal_27_rh,R,cortex,11.589333333333329,33.66933333333333,23.986666666666665
91,superiorfrontal_30_rh,R,cortex,5.198428290766202,36.48330058939095,33.320235756385074
92,superiorfrontal_15_rh,R,cortex,10.31802120141343,53.824499411071855,36.14605418138987
93,superiorfrontal_2_rh,R,cortex,16.391650099403577,46.35586481113319,34.75944333996024
94,superiorfrontal_11_rh,R,cortex,19.929254302103246,33.082217973231366,35.90822179732314
95,superiorfrontal_37_rh,R,cortex,17.863354037267086,43.82253771073647,44.14285714285714
96,superiorfrontal_8_rh,R,cortex,6.53245192307692,49.579326923076934,42.29086538461539
97,superiorfrontal_36_rh,R,cortex,4.916304347826085,41.91086956521738,45.84347826086956
98,superiorfrontal_25_rh,R,cortex,6.162285714285716,26.786285714285725,35.87314285714285
99,superiorfrontal_24_rh,R,cortex,7.546052631578945,18.96710526315789,37.82401315789474
100,superiorfrontal_38_rh,R,cortex,5.499124343257449,28.9982486865149,45.651488616462345
101,superiorfrontal_20_rh,R,cortex,5.930856553147578,34.732714138286894,55.07739938080495
102,superiorfrontal_5_rh,R,cortex,15.92263610315186,35.41165234001909,52.405921680993316
103,superiorfrontal_22_rh,R,cortex,22.1845444059977,28.69780853517878,44.705882352941174
104,superiorfrontal_21_rh,R,cortex,20.768549280177183,27.554817275747496,54.099667774086384
105,superiorfrontal_12_rh,R,cortex,5.933414043583539,24.81719128329297,57.95399515738498
106,superiorfrontal_18_rh,R,cortex,4.960591133004925,16.80000000000001,48.70935960591133
107,superiorfrontal_42_rh,R,cortex,9.43305439330544,9.123430962343093,40.55857740585775
108,superiorfrontal_13_rh,R,cortex,7.721561969439733,9.011884550084886,51.667232597623084
109,superiorfrontal_32_rh,R,cortex,6.069600818833166,16.87103377686796,63.68781985670421
110,superiorfrontal_33_rh,R,cortex,20.757403906742283,18.47574039067422,61.24322621298046
111,superiorfrontal_28_rh,R,cortex,21.92353643966547,12.75388291517325,49.67502986857825
112,superiorfrontal_41_rh,R,cortex,22.105345911949684,-3.0251572327044016,54.105345911949684
113,superiorfrontal_16_rh,R,cortex,21.674999999999997,3.6632352941176407,63.09264705882353
114,superiorfrontal_6_rh,R,cortex,15.775090689238212,10.865779927448614,64.89117291414752
115,superiorfrontal_9_rh,R,cortex,5.768006700167504,4.105527638190949,69.00083752093803
116,superiorfrontal_17_rh,R,cortex,5.964788732394368,-1.886443661971839,59.67341549295776
117,superiorfrontal_31_rh,R,cortex,6.205655526992288,-1.2202227934875793,48.181662382176526
118,superiorfrontal_35_rh,R,cortex,12.93894165535957,-7.645861601085485,71.54816824966079
119,superiorfrontal_34_rh,R,cortex,16.181286549707607,1.2923976608187218,70.23830409356725
120,superiorfrontal_26_rh,R,cortex,23.2915057915058,-6.41119691119691,67.64092664092664
121,caudalmiddlefrontal_8_rh,R,cortex,27.95911949685535,-3.0,50.30817610062893
122,caudalmiddlefrontal_4_rh,R,cortex,37.27457098283932,-1.2199687987519496,56.37597503900156
123,caudalmiddlefrontal_2_rh,R,cortex,32.352530541012214,5.619546247818505,60.591623036649224
124,caudalmiddlefrontal_3_rh,R,cortex,29.367732558139537,10.22529069767441,52.0203488372093
125,caudalmiddlefrontal_7_rh,R,cortex,44.38928804702809,10.95427824951011,48.800130633572834
126,caudalmiddlefrontal_5_rh,R,cortex,38.343794579172624,2.6690442225392417,45.01854493580599
127,caudalmiddlefrontal_11_rh,R,cortex,35.76962025316456,3.106329113924062,31.959493670886076
128,caudalmiddlefrontal_10_rh,R,cortex,39.233236151603506,7.685131195335288,36.15451895043732
129,caudalmiddlefrontal_1_rh,R,cortex,38.74197247706422,17.15481651376146,37.12614678899082
130,caudalmiddlefrontal_9_rh,R,cortex,38.004142931123766,21.58259968928016,49.9243915069912
131,caudalmiddlefrontal_6_rh,R,cortex,27.523171987641604,20.34294541709579,46.02677651905252
132,precentral_12_rh,R,cortex,39.9795918367347,2.3119533527696774,12.749271137026241
133,precentral_35_rh,R,cortex,45.95182724252493,0.6362126245847151,6.352159468438543
134,precentral_28_rh,R,cortex,54.57387247278382,3.631415241057539,2.866251944012447
135,precentral_36_rh,R,cortex,51.17105263157896,5.057894736842115,14.702631578947361
136,precentral_31_rh,R,cortex,60.477037037037036,6.1244444444444355,11.468148148148146
137,precentral_5_rh,R,cortex,57.20443349753694,-0.5738916256157722,11.14778325123153
138,precentral_21_rh,R,cortex,59.19464285714287,-0.4910714285714164,23.021428571428572
139,precentral_1_rh,R,cortex,59.69906323185012,8.044496487119432,23.2903981264637
140,precentral_8_rh,R,cortex,49.47104851330204,6.35211267605635,27.40845070422536
141,precentral_20_rh,R,cortex,42.63697104677061,2.8129175946547775,30.674832962138083
142,precentral_34_rh,R,cortex,50.3884892086331,2.386690647482027,36.31654676258992
143,precentral_2_rh,R,cortex,57.966188524590166,2.610655737704917,34.24180327868852
144,precentral_23_rh,R,cortex,49.677339901477836,-6.532019704433495,28.23645320197045
145,precentral_19_rh,R,cortex,35.16666666666666,-17.859477124183,41.385620915032675
146,precentral_22_rh,R,cortex,40.84067085953879,-13.463312368972751,42.11320754716981
147,precentral_26_rh,R,cortex,48.11372549019609,-10.045098039215688,39.01176470588236
148,precentral_6_rh,R,cortex,55.65359477124184,-3.1225490196078454,42.56209150326798
149,precentral_10_rh,R,cortex,50.05174129353233,-0.36417910447761415,49.76119402985074
150,precentral_3_rh,R,cortex,46.03806228373702,-5.64705882352942,49.35640138408304
151,precentral_9_rh,R,cortex,35.885026737967905,-6.975935828876999,49.481283422459896
152,precentral_4_rh,R,cortex,43.68773946360153,-7.480842911877389,56.306513409961696
153,precentral_32_rh,R,cortex,38.71990171990171,-14.103194103194099,53.21375921375922
154,precentral_16_rh,R,cortex,35.18840579710144,-23.374396135265698,51.36473429951691
155,precentral_15_rh,R,cortex,27.195250659630602,-25.010554089709757,54.50923482849605
156,precentral_30_rh,R,cortex,38.24012638230647,-21.266982622432863,60.21327014218011
157,precentral_18_rh,R,cortex,37.31307550644567,-13.55801104972376,65.292817679558
158,precentral_27_rh,R,cortex,29.12530120481928,-12.8144578313253,56.959036144578306
159,precentral_7_rh,R,cortex,25.5623268698061,-10.609418282548475,50.15789473684211
160,precentral_11_rh,R,cortex,26.890656063618295,-13.74353876739562,68.39960238568588
161,precentral_14_rh,R,cortex,28.351493848857643,-22.95430579964851,68.96133567662565
162,precentral_33_rh,R,cortex,20.782816229116946,-26.463007159904535,60.794749403341285
163,precentral_24_rh,R,cortex,14.138686131386862,-28.55231143552311,66.94890510948906
164,precentral_13_rh,R,cortex,21.77163904235728,-19.72375690607734,73.25598526703499
165,precentral_29_rh,R,cortex,15.210204081632654,-16.834693877551018,66.98775510204081
166,precentral_25_rh,R,cortex,10.761651131824237,-21.39680426098535,76.46338215712385
167,precentral_17_rh,R,cortex,7.4276527331189754,-31.81993569131832,73.15112540192925
168,paracentral_1_rh,R,cortex,4.857670979667276,-42.86506469500924,67.92791127541591
169,paracentral_9_rh,R,cortex,2.8117647058823536,-31.439999999999998,71.59294117647059
170,paracentral_4_rh,R,cortex,3.864741641337389,-21.603343465045597,65.870820668693
171,paracentral_2_rh,R,cortex,5.429569266589056,-12.866123399301514,67.59720605355065
172,paracentral_3_rh,R,cortex,4.867816091954026,-15.139846743295024,52.31130268199233
173,paracentral_5_rh,R,cortex,4.910447761194035,-28.805970149253724,61.10634328358208
174,paracentral_12_rh,R,cortex,4.757480314960631,-36.415748031496065,56.527559055118104
175,paracentral_6_rh,R,cortex,11.684057971014497,-42.24927536231884,63.472463768115944
176,paracentral_10_rh,R,cortex,14.690744920993225,-38.893905191873586,50.94808126410835
177,paracentral_11_rh,R,cortex,6.818791946308721,-27.011744966442947,49.241610738255034
178,paracentral_7_rh,R,cortex,12.63956043956044,-17.512087912087907,43.879120879120876
179,paracentral_8_rh,R,cortex,15.812883435582819,-31.288343558282207,42.22085889570552
180,rostralanteriorcingulate_2_rh,R,cortex,3.608000000000004,31.750857142857143,-6.446857142857141
181,rostralanteriorcingulate_1_rh,R,cortex,4.92972181551977,40.86676427525623,1.800878477306
182,rostralanteriorcingulate_4_rh,R,cortex,3.8482905982906033,34.57478632478632,11.160256410256409
183,rostralanteriorcingulate_3_rh,R,cortex,5.688073394495419,40.10091743119267,12.842726081258192
184,caudalanteriorcingulate_1_rh,R,cortex,3.8091286307053878,24.93775933609959,17.05809128630706
185,caudalanteriorcingulate_6_rh,R,cortex,4.6011560693641655,32.10211946050097,19.880539499036615
186,caudalanteriorcingulate_4_rh,R,cortex,4.302575107296136,25.296137339055804,24.47210300429184
187,caudalanteriorcingulate_2_rh,R,cortex,4.516994633273697,19.220035778175315,29.021466905187836
188,caudalanteriorcingulate_3_rh,R,cortex,3.75,11.169117647058812,26.202205882352942
189,caudalanteriorcingulate_5_rh,R,cortex,4.611211573236886,10.405063291139243,33.75406871609404
190,posteriorcingulate_8_rh,R,cortex,4.037993920972639,2.480243161094222,37.25227963525836
191,posteriorcingulate_1_rh,R,cortex,3.212121212121218,-4.855218855218851,31.1952861952862
192,posteriorcingulate_7_rh,R,cortex,5.186147186147181,-8.533910533910529,40.19913419913419
193,posteriorcingulate_2_rh,R,cortex,5.422190201729109,-18.35446685878962,40.4149855907781
194,posteriorcingulate_5_rh,R,cortex,3.3323262839879106,-13.936555891238669,30.94561933534743
195,posteriorcingulate_3_rh,R,cortex,3.002309468822176,-23.19399538106235,33.66974595842956
196,posteriorcingulate_9_rh,R,cortex,3.78670360110803,-27.40443213296399,29.30193905817174
197,posteriorcingulate_4_rh,R,cortex,4.703553299492384,-32.60101522842639,41.623350253807104
198,posteriorcingulate_6_rh,R,cortex,11.197916666666671,-27.32291666666667,38.62760416666667
199,isthmuscingulate_3_rh,R,cortex,4.017857142857139,-34.05357142857143,28.469387755102048
200,isthmuscingulate_1_rh,R,cortex,4.642072213500782,-41.07378335949764,27.55886970172685
201,isthmuscingulate_2_rh,R,cortex,5.07380952380953,-47.17023809523809,30.970238095238102
202,isthmuscingulate_4_rh,R,cortex,4.555369127516784,-47.9748322147651,16.88255033557047
203,isthmuscingulate_5_rh,R,cortex,9.439209726443764,-49.653495440729486,5.855623100303944
204,isthmuscingulate_6_rh,R,cortex,13.492341356673961,-45.026258205689274,-0.015317286652077655
205,postcentral_24_rh,R,cortex,42.42158516020237,-7.602023608768974,14.36762225969646
206,postcentral_26_rh,R,cortex,44.871186440677974,-12.85762711864406,19.162711864406774
207,postcentral_6_rh,R,cortex,52.98461538461538,-9.419230769230765,11.844230769230762
208,postcentral_20_rh,R,cortex,61.53962900505903,-6.042158516020237,9.910623946037106
209,postcentral_25_rh,R,cortex,65.27591706539076,-11.486443381180223,16.3652312599681
210,postcentral_11_rh,R,cortex,58.509225092250915,-6.760147601476021,19.1660516605166
211,postcentral_3_rh,R,cortex,63.894797687861285,-12.57456647398844,24.18728323699422
212,postcentral_18_rh,R,cortex,61.68854961832062,-9.96030534351145,32.35572519083969
213,postcentral_27_rh,R,cortex,52.23809523809524,-10.44588744588745,29.545454545454547
214,postcentral_13_rh,R,cortex,49.258928571428584,-15.35267857142857,38.81696428571429
215,postcentral_23_rh,R,cortex,58.973128598848376,-12.95969289827255,41.24952015355086
216,postcentral_9_rh,R,cortex,50.97167755991285,-20.875816993464056,37.322440087145964
217,postcentral_17_rh,R,cortex,55.51533742331287,-20.47085889570552,47.05368098159509
218,postcentral_30_rh,R,cortex,41.976510067114106,-18.610738255033553,42.506711409395976
219,postcentral_22_rh,R,cortex,52.358974358974365,-15.48504273504274,53.284188034188034
220,postcentral_7_rh,R,cortex,40.488524590163934,-23.190163934426224,50.839344262295086
221,postcentral_4_rh,R,cortex,48.27513227513228,-21.68077601410934,58.53086419753086
222,postcentral_5_rh,R,cortex,46.89375830013279,-28.677290836653384,51.11952191235059
223,postcentral_29_rh,R,cortex,38.05339805825244,-32.28155339805825,46.157766990291265
224,postcentral_1_rh,R,cortex,45.04010349288487,-30.60931435963778,62.900388098318246
225,postcentral_16_rh,R,cortex,37.42995169082127,-33.628019323671495,64.28260869565219
226,postcentral_14_rh,R,cortex,29.57446808510639,-29.04255319148936,55.836879432624116
227,postcentral_12_rh,R,cortex,31.824175824175825,-33.57299843014128,69.92464678178965
228,postcentral_21_rh,R,cortex,33.171842650103514,-37.244306418219466,56.56728778467908
229,postcentral_8_rh,R,cortex,23.486928104575156,-36.7483660130719,63.81372549019608
230,postcentral_10_rh,R,cortex,22.110389610389603,-31.925324675324674,73.27597402597402
231,postcentral_2_rh,R,cortex,21.606194690265482,-31.238938053097343,63.123893805309734
232,postcentral_19_rh,R,cortex,11.05263157894737,-35.98421052631579,70.18421052631578
233,postcentral_15_rh,R,cortex,15.993265993265993,-34.93939393939394,76.03367003367003
234,postcentral_28_rh,R,cortex,10.296127562642369,-39.61275626423691,78.34168564920273
235,supramarginal_19_rh,R,cortex,37.265714285714296,-38.480000000000004,40.322857142857146
236,supramarginal_10_rh,R,cortex,43.45755693581779,-42.670807453416145,42.98757763975155
237,supramarginal_11_rh,R,cortex,42.12085308056871,-31.79383886255924,38.6090047393365
238,supramarginal_13_rh,R,cortex,52.955922865013775,-25.356749311294763,36.600550964187335
239,supramarginal_18_rh,R,cortex,51.1031390134529,-34.514573991031384,49.209641255605376
240,supramarginal_20_rh,R,cortex,52.31088082901553,-44.67299942429476,50.165227403569375
241,supramarginal_8_rh,R,cortex,53.111111111111114,-50.94202898550725,36.85217391304347
242,supramarginal_4_rh,R,cortex,62.64734010759116,-41.10280932456665,32.545128511655705
243,supramarginal_15_rh,R,cortex,61.47895100069013,-29.832988267770872,43.99930986887509
244,supramarginal_9_rh,R,cortex,62.607017543859655,-24.647017543859647,25.58245614035087
245,supramarginal_3_rh,R,cortex,60.625592417061625,-32.56793048973144,33.39178515007899
246,supramarginal_14_rh,R,cortex,56.256704980842926,-50.32183908045977,29.964750957854406
247,supramarginal_16_rh,R,cortex,59.32736572890025,-51.19820971867007,22.159207161125323
248,supramarginal_2_rh,R,cortex,52.37717601547388,-39.479690522243715,21.808510638297875
249,supramarginal_6_rh,R,cortex,45.34302325581396,-36.38081395348837,25.09011627906976
250,supramarginal_12_rh,R,cortex,45.951638065522616,-30.923556942277685,21.500780031201245
251,supramarginal_1_rh,R,cortex,57.01721854304637,-19.94172185430463,19.630463576158945
252,supramarginal_7_rh,R,cortex,49.244224422442244,-22.411716171617158,17.88613861386139
253,supramarginal_5_rh,R,cortex,39.77138413685847,-22.37636080870918,19.301710730948685
254,supramarginal_17_rh,R,cortex,35.5119760479042,-32.92514970059881,18.685628742514965
255,superiorparietal_13_rh,R,cortex,31.947214076246325,-39.99413489736071,44.55718475073314
256,superiorparietal_24_rh,R,cortex,29.173553719008268,-50.20661157024793,40.196280991735534
257,superiorparietal_18_rh,R,cortex,35.90833333333333,-45.17142857142858,49.707142857142856
258,superiorparietal_10_rh,R,cortex,23.711026615969587,-42.27186311787072,60.87832699619773
259,superiorparietal_29_rh,R,cortex,19.557142857142864,-43.91428571428571,71.12571428571428
260,superiorparietal_4_rh,R,cortex,15.842528735632186,-51.96781609195402,73.80000000000001
261,superiorparietal_12_rh,R,cortex,14.481292517006807,-56.03571428571429,60.83503401360545
262,superiorparietal_15_rh,R,cortex,25.712460063897765,-48.64696485623003,66.63897763578274
263,superiorparietal_28_rh,R,cortex,37.70793950850663,-45.42627599243856,60.7523629489603
264,superiorparietal_16_rh,R,cortex,35.0129990714949,-53.40297121634168,62.31476323119776
265,superiorparietal_17_rh,R,cortex,27.545232273838636,-60.386308068459655,64.77139364303179
266,superiorparietal_7_rh,R,cortex,17.18143459915612,-63.150492264416314,65.67510548523208
267,superiorparietal_20_rh,R,cortex,9.72790697674418,-71.70232558139534,60.345348837209315
268,superiorparietal_25_rh,R,cortex,20.015345268542205,-63.47826086956522,56.015345268542205
269,superiorparietal_22_rh,R,cortex,27.459514170040492,-54.13765182186235,51.83198380566802
270,superiorparietal_9_rh,R,cortex,28.461123110151192,-66.24460043196544,51.26511879049676
271,superiorparietal_5_rh,R,cortex,17.42508143322476,-72.62052117263843,55.65798045602605
272,superiorparietal_26_rh,R,cortex,7.633079847908746,-76.4467680608365,48.43155893536121
273,superiorparietal_23_rh,R,cortex,17.190423162583514,-79.1815144766147,47.562360801781736
274,superiorparietal_2_rh,R,cortex,21.278260869565216,-71.65652173913043,42.934782608695656
275,superiorparietal_14_rh,R,cortex,23.34597156398104,-64.32464454976304,40.0781990521327
276,superiorparietal_11_rh,R,cortex,28.71929824561404,-68.61904761904762,27.15789473684211
277,superiorparietal_21_rh,R,cortex,26.339080459770116,-78.85057471264368,33.48850574712644
278,superiorparietal_19_rh,R,cortex,23.865056818181813,-85.56107954545455,40.85795454545455
279,superiorparietal_6_rh,R,cortex,19.067796610169495,-83.7909604519774,37.55932203389831
280,superiorparietal_27_rh,R,cortex,11.948019801980195,-88.63861386138615,37.76485148514851
281,superiorparietal_1_rh,R,cortex,8.929278642149924,-91.92220650636492,27.517680339462515
282,superiorparietal_3_rh,R,cortex,23.286995515695068,-85.30792227204783,22.240657698056808
283,superiorparietal_8_rh,R,cortex,27.08020050125313,-79.16290726817043,24.075187969924812
284,inferiorparietal_13_rh,R,cortex,36.48711340206185,-51.73711340206185,41.06572164948453
285,inferiorparietal_21_rh,R,cortex,35.51604938271606,-61.39012345679012,40.11604938271606
286,inferiorparietal_11_rh,R,cortex,40.57672849915684,-63.060708263069145,51.454468802698145
287,inferiorparietal_3_rh,R,cortex,46.74978279756732,-63.62033014769766,46.27106863596872
288,inferiorparietal_4_rh,R,cortex,51.41637426900584,-56.31345029239766,45.9672514619883
289,inferiorparietal_25_rh,R,cortex,54.03499627699182,-60.67982129560686,31.40431868950111
290,inferiorparietal_12_rh,R,cortex,44.31748071979433,-58.53084832904884,28.480719794344466
291,inferiorparietal_8_rh,R,cortex,43.309968847352025,-65.32710280373831,33.0809968847352
292,inferiorparietal_16_rh,R,cortex,41.61461318051576,-75.68481375358166,38.53581661891117
293,inferiorparietal_26_rh,R,cortex,35.34294871794873,-79.40224358974359,43.168269230769226
294,inferiorparietal_2_rh,R,cortex,32.33781512605043,-72.38655462184875,44.937815126050424
295,inferiorparietal_17_rh,R,cortex,31.666666666666657,-71.51082251082252,34.502164502164504
296,inferiorparietal_5_rh,R,cortex,33.14953271028037,-83.93457943925233,32.91028037383178
297,inferiorparietal_1_rh,R,cortex,40.86424474187382,-80.76673040152963,29.588910133843214
298,inferiorparietal_19_rh,R,cortex,48.807888970051124,-73.609203798393,29.55441928414902
299,inferiorparietal_14_rh,R,cortex,42.83040935672514,-71.76900584795322,21.61695906432749
300,inferiorparietal_9_rh,R,cortex,51.77604166666666,-66.52690972222223,20.39583333333333
301,inferiorparietal_18_rh,R,cortex,43.22344322344321,-54.129426129426136,16.934065934065927
302,inferiorparietal_10_rh,R,cortex,51.31233933161954,-61.764781491002566,12.526992287917736
303,inferiorparietal_20_rh,R,cortex,42.20698924731184,-64.41666666666667,12.774193548387103
304,inferiorparietal_22_rh,R,cortex,38.48780487804879,-69.67247386759581,14.714285714285708
305,inferiorparietal_23_rh,R,cortex,39.73496659242761,-75.34743875278397,11.815144766147
306,inferiorparietal_6_rh,R,cortex,43.25200642054574,-81.57142857142857,18.155698234349913
307,inferiorparietal_7_rh,R,cortex,35.492329149232916,-86.85495118549511,23.080892608089258
